Empty Slots,Free Bikes,Renting Bikes,Returning Bikes,Latitude,Longitude,Foursquare POIs,Yelp POIs,Rating,Review Count
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.047569,-34.897101,4be5a8decf200f47b881133c,5VIe3yjg05FEkUT1VOLQ4w,4.5,9
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.105623,-34.88991,4d13c6e76c8b54815d57d1cc,XuqMtKMuQevAXNOEqH2QPg,4.5,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
0,0,0,0,-8.097882,-34.8847,4bd35dc5a8b3a5939fd1695f,xhPiriWClB8AqpUH0VUlCw,5.0,3
